timestamp,X,Y,Z,VX,VY,VZ
159.92,-10.215420555739996,1.2327104826302517,-81.81005962689133,-0.29844577004518785,0.8172601695484233,-46.410099050608856
159.92,-10.221636625484024,1.2349108353701297,-81.81225695551946,-0.2992922189034179,0.8158392623418802,-46.41306289506134
159.92,-10.226245410476558,1.2334208485402538,-81.81162727724802,-0.3006087888403731,0.8179550013571429,-46.41470899969648
159.96,-10.237185543054562,1.268373345025769,-83.6791396027422,-0.3046697346015181,0.8174866872075173,-46.80425390169232
160.0,-10.250622692093083,1.3009534328756966,-85.55893575111192,-0.3074230838007356,0.8175335277759536,-47.19659629956592
160.04,-10.26171142548714,1.3361887430587112,-87.4485458878469,-0.30768212696846403,0.8162412054419048,-47.589528143054466
160.04,-10.263337755723033,1.3327124494644798,-87.44535847025864,-0.3024152653723925,0.8147570429787859,-47.588881103090586
160.12,-10.289061443041396,1.3972710153772891,-91.28039131234344,-0.30031374489146967,0.8170656326116145,-48.37099239764706
160.12,-10.284993971123983,1.3990661743812958,-91.28362734670165,-0.30031703548410843,0.8154546902308809,-48.36891708584214
160.16,-10.294955265416126,1.4307456230316682,-93.22624984623288,-0.30276636617213554,0.8139529824101983,-48.76134263315815
160.16,-10.293687266684497,1.429929566899212,-93.226230349901,-0.3029123387552285,0.8152207317267683,-48.759113517267416
160.2,-10.305695968736213,1.4617137550346493,-95.18219127778907,-0.3010229276174796,0.8163910533637319,-49.15693026696472
160.2,-10.306820558259167,1.464403288507114,-95.18602086214308,-0.30103879301833597,0.8160254844191758,-49.15649241754094
160.24,-10.316035433833267,1.4963005834661578,-97.1600197129152,-0.30263850284942323,0.8158168417536782,-49.54990818818106
160.24,-10.313656743461152,1.4939445258396409,-97.15689152231072,-0.30566706616789,0.8170990170731134,-49.549148697552916
160.32,-10.33616947063676,1.56006692106516,-101.15294711812423,-0.3025655999603704,0.8242216586588176,-50.33410979554954
160.32,-10.33625311557475,1.5613574486609754,-101.15594779212151,-0.30195171008340543,0.821662199633685,-50.334379894853484
160.32,-10.335800575527776,1.5629899789631425,-101.15657969849084,-0.3040092417299081,0.823306583453659,-50.33526806036464
160.32,-10.336485582994086,1.5627457985656281,-101.15748792635435,-0.30194377975076353,0.8249026616138961,-50.33614059202198
160.36,-10.349872382588234,1.593749827887526,-103.17880909243725,-0.3058070273670593,0.8256845051750488,-50.727541232213945
160.36,-10.353594764021764,1.5926551122159065,-103.17814024874185,-0.3042801644546592,0.8312718925401213,-50.72740504875075
