timestamp_sec,X,Y,Z
158.08,-7.479372367161333,-1.1024642085531686,3.089681748488314
158.12,-7.07228286121639,-1.1965106796758647,3.2210797792829484
158.16,-6.617041772452596,-1.2805012160048066,3.3198196790089747
158.2,-6.208347938659858,-1.3645795110895371,3.3841235180388014
158.24,-5.787359098886267,-1.4500889994993647,3.437258124616858
158.28,-5.412923619934401,-1.506408799281145,3.4687150591203597
158.8,-0.6022876282682703,-2.267140626890967,2.577141212483478
158.84,-0.3647294824145653,-2.268818054885739,2.411895140241212
158.88,-0.04221746152176207,-2.2873139498862454,2.246295605542148
158.92,-14.399447486220465,3.6305775366306943,4.638778925950063
158.96,0.5338999186543594,-2.3186603817933196,1.8833229320698601
159.0,0.8618420346814968,-2.347405516480452,1.6950970492198891
159.04,1.1307719063115258,-2.352775369416703,1.5055708110495898
159.08,1.404988146119047,-2.3640274508113293,1.3316157797196153
159.12,-47.467160712980515,16.688700674792354,13.117446096436119
159.2,-65.36136508605195,23.373716697493577,17.503436620831074
159.24,1.835816784588008,-1.9821210230713777,1.6914098509324855
159.28,27.731364958448513,-12.499991449800882,-5.113454960415587
159.36,-60.060805459629684,20.860428878135284,15.29457201705218
159.4,1.1379970613345387,-1.2477870859788187,2.562494516130967
163.12,-3.5994416211927924,1.0527100680387809,2.315125178632843
163.16,52.74070361745048,-20.801886262113943,-13.319147491275464
163.24,-4.379700331238849,1.0000563383044538,1.7564120155815877
163.32,-5.009751996173823,0.9670648430820961,1.3124732403700092
163.48,-5.072918540771876,0.2552754355987514,1.3109688545782592
163.56,-4.890708293849174,-0.24596230887378903,1.8732883159720806
163.6,-7.889177252141584,1.419245950084697,2.8092362509512947
163.64,-4.634429603039692,-0.7597828584914523,2.364492204931254
163.68,-4.631967760112015,-0.9681354621889134,2.6114484919624146
163.76,-4.398709808302574,-1.4571425970175373,2.9821517420604
163.8,-4.21672118793331,-1.7437576619478803,3.134387981889533
164.84,-10.242445658654056,-0.5791203090941991,3.6596837939227687
164.88,-10.18650720009286,-0.6453619534532378,3.5664949621345916
164.92,-10.141962132169187,-0.7071065931273633,3.4760264637911145
164.96,-10.15010694201644,-0.6327843032021879,3.454738527876175
165.0,-10.246096234753631,-0.6428521317376095,3.3142900200015735
165.04,-10.209543532024608,-0.6979125179422604,3.197003942707583
165.08,-10.198765760197935,-0.734895480912848,3.110631003504726
165.12,-10.186676852126043,-0.778294037559383,2.994393095526726
165.16,-10.204293507897042,-0.8119000381635332,2.8889559354228247
165.24,-10.177835548221323,-0.8616526153690002,2.6556403049632293
165.32,-10.33531534506632,-0.8320376574257425,2.8165192917437865
165.48,-10.190893675511946,-1.6570942528728194,2.802844384095754
165.56,-10.496635639855258,-1.5226805390368403,3.0214955280587654
165.6,-10.618073093069079,-1.4749725779500635,3.102467975448642
165.76,-11.010976543500332,-1.3275553613841389,3.3571188529462956
165.84,-11.122549146961918,-1.305893372963199,3.413996315563614
165.88,-11.166276149834683,-1.3059182917506553,3.429849113601191
165.92,-11.434483367507728,-0.5691904695403395,3.7325856052889117
165.96,-11.482376903708449,-0.5708521729731876,3.742490447944129
