timestamp_sec,X_est,Y_est,Z_est,X_det,Y_det,Z_det
162.68,-10.419075250889566,-9.561398219973455,-246.8991198595796,1.7189463436098973,2.4444039845378533,2.71089438634299
162.72,-10.381949199002417,-9.56465505082842,-249.8491622039288,1.178383390258411,1.6854030684795105,2.82747043224237
162.72,-10.484982141307952,-9.640211497121177,-249.98988285492754,1.5480396547356958,0.9920902391536216,2.9518939472995243
162.72,-10.3320078346796,-9.630221616681727,-250.07085186248412,1.2620387014389247,2.3005315526811927,2.753883745276484
162.84,-10.392645833709011,-9.903135294256767,-259.3160849947066,-0.0971320495294239,1.9676434685666744,2.6705681667960555
162.84,-10.313242518502284,-9.975612001148223,-259.38988393388087,-0.0430505084744758,1.9792422991515173,2.568369327033136
162.84,-10.231567828192253,-10.06676805678771,-259.4431699898898,-0.0139724473496741,2.0605329704104807,2.727217809536992
163.16,-10.356346094910007,-10.56731100554069,-285.13091746012424,-3.481389752742884,0.8837073339566525,2.111909921631635
163.2,-10.464353671855491,-10.577059091106593,-288.32886416045295,-16.070844717962448,-7.477486471344371,3.802814263070719
163.28,-10.426340955186328,-10.76422234779436,-294.9275604600946,-4.408242034748078,1.159127214218984,1.3783629450712636
163.32,-10.327614927262236,-10.928140689441653,-298.0927697996631,-4.738431351459867,1.1365375340469626,1.150733272553053
163.4,-10.277747212646364,-11.093897453853625,-304.4557047065449,-5.411572942216143,0.7949211307394825,0.8040825239542851
163.44,-10.383274608353652,-11.220503640668474,-307.72699759236576,-5.290576315641477,0.5453796493219696,1.05031827898325
163.44,-10.37947548075188,-11.38426083768133,-307.8783610083878,-5.33390559520147,0.532673203847723,1.0097252794908165
163.52,-10.419333102705936,-11.524360241340739,-314.4733553413042,-4.471531782008338,0.8379276851651837,1.440373520926891
163.56,-10.424494177319595,-11.516043072559054,-317.76747453170833,-4.386858921704096,0.5611186731766106,1.680792921483578
163.6,-10.62418245712508,-11.467871617014795,-321.0693018066658,-4.881402773136655,-0.4617433421175819,2.1239524375727923
163.68,-10.546466971383772,-11.561736477718435,-327.80035754642205,-4.621807495079377,-1.0209507813808707,2.598534783392417
163.68,-10.56383504692517,-11.606764772139293,-327.81740852435337,-3.99780884220502,-0.0593418062863983,2.387166813427529
163.76,-10.544505829100782,-11.719490111760996,-334.73250956456263,7.198970726225701,-1.4826589516973594,4.279997695805078
163.92,-10.620938846250173,-11.935990448565118,-348.62898489038685,-1.6616599360819029,-2.249451321626732,3.874008808489312
164.0,-10.611350656658248,-11.964944773729687,-355.96016515369456,-3.92312637295901,-3.103558754402794,4.0367375297386845
164.04,-10.490821539196652,-11.958832177761009,-359.6619600702403,-3.860479657342689,-3.3115094846037803,4.097759736381086
164.08,-10.286275604619005,-12.031146113687676,-363.1646645646304,-28.69757569729384,165.55631523897745,-70.86457351424849
164.12,-10.181908600900128,-12.10908602447729,-366.5668259808099,-0.9001386514343886,-3.225210838782908,4.231556987085975
164.12,-10.090425855943788,-12.104183494139829,-366.5780567465336,-3.6641188912150335,-3.700103930238522,4.19759119770612
164.16,-10.124894559040495,-12.14951209574499,-370.3473719556234,-3.5891937120409034,-3.886016342080639,4.221751517611188
164.32,-10.186682258625106,-12.417768443887791,-384.7304328597829,-3.274189628661094,-4.739038019464247,4.215021414833884
164.36,-10.157770644430363,-12.477835349891095,-388.3720004433647,-3.169454812052408,-4.910201702995704,4.179255651260455
164.4,-10.259226698030753,-12.506442756052696,-391.90180678387117,-3.095885273382849,-5.093393344998073,4.112256231768188
164.52,-10.253395764513312,-12.72681863185431,-402.7984824772192,0.5232660831816933,-5.007412470435917,4.026587095339565
164.76,-10.415899570829001,-13.234849897570463,-425.6220705731618,-21.851084560386543,105.4536431525757,-49.246187548211815
164.8,-10.547730503491577,-13.234672231263684,-429.34685704229656,-49.15870279283384,36.94008174472261,20.14861848606621
164.8,-10.381169029109538,-13.09490451903188,-429.7487902749096,51.86315037408329,-30.64075205865307,-15.36299585521
164.84,-10.720373085128234,-13.196419377399591,-433.45182293042757,-2.3042892750880064,-6.952885598383969,2.7908345016006573
164.92,-10.74520641318166,-13.475259281966741,-440.99697430875875,-1.4197402026236312,-7.927048163771194,2.271287021891352
164.92,-10.961263108662486,-13.561491073816718,-441.24756627536175,-2.180903238983751,-7.316766577388202,2.396632947368597
165.0,-10.845066748829437,-13.743376290120947,-449.2695683324018,-21.045899106508525,109.23503201203935,-55.50302645970301
165.48,-10.785140651133398,-14.80881321709233,-498.4729355840944,-1.842966413484191,-8.885299380489135,1.4640215827821583
165.56,-10.877644064444857,-15.051080780109716,-506.61506655256295,11.751273475795175,-4.747336915707956,4.0148839260687295
