frame_idx,ball_idx,world_x,world_y,world_z
8923,0,-21.206358,60.31648,6.834411
7794,0,-21.2197,60.338326,6.8352923
7928,0,-21.22169,60.349834,6.834603
1028,0,-21.221209,60.362885,6.8329654
4497,0,-21.219645,60.360596,6.832457
766,0,-21.222364,60.365437,6.832687
12180,0,-21.217253,60.337833,6.8361816
11051,0,-21.205679,60.315834,6.8339186
11784,0,-21.220795,60.34872,6.8339143
13566,1,-21.219185,60.35947,6.8365436
9002,0,-21.222708,60.366764,6.835067
8007,0,-21.208384,60.324295,6.8349304
13254,0,-21.219988,60.363983,6.833562
845,0,-21.223001,60.367264,6.831945
6750,0,-21.215485,60.337326,6.8354387
7879,0,-21.219315,60.33806,6.835467
12992,0,-21.218,60.354816,6.836088
583,0,-21.220875,60.36275,6.832519
6488,0,-21.219084,60.34543,6.8339767
10740,0,-21.205719,60.316753,6.8341722
9611,0,-21.207306,60.337074,6.836392
9349,0,-21.20579,60.32309,6.836117
11389,0,-21.223312,60.36881,6.83175
13601,0,-21.217226,60.356094,6.83576
12472,0,-21.220476,60.36119,6.83358
796,0,-21.222567,60.366478,6.831932
400,0,-21.219555,60.358368,6.834657
13205,0,-21.219234,60.358463,6.837126
12210,0,-21.21898,60.357014,6.8354826
8345,0,-21.22078,60.346184,6.835963
534,0,-21.220783,60.362175,6.832988
138,0,-21.209084,60.32852,6.8355947
12859,0,-21.219604,60.359383,6.8349667
6692,0,-21.21553,60.33789,6.8348866
11602,0,-21.216942,60.33837,6.836893
7909,0,-21.220596,60.34747,6.8349323
6821,1,-21.219088,60.344105,6.83343
8424,0,-21.218632,60.345177,6.833268
613,0,-21.218351,60.356846,6.8338103
8558,0,-21.205193,60.3125,6.836138
351,0,-21.21564,60.35095,6.8346915
12027,0,-21.218302,60.358654,6.834625
10636,0,-21.20755,60.336365,6.8368187
13072,0,-21.218058,60.356537,6.837384
12676,0,-21.218052,60.356934,6.8343134
12810,0,-21.2191,60.355873,6.836553
3474,0,-21.206875,60.322475,6.834917
9379,0,-21.20597,60.324795,6.836059
8983,0,-21.221375,60.345695,6.83619
826,0,-21.222837,60.36667,6.8322806
12240,0,-21.222223,60.365078,6.8348503
564,0,-21.22077,60.362442,6.8326535
6984,0,-21.22297,60.353977,6.832592
1213,0,-21.22098,60.362442,6.8330665
6722,0,-21.218397,60.35957,6.8340974
9196,0,-21.206352,60.31617,6.8362656
3079,0,-21.218418,60.359356,6.8334036
777,0,-21.22338,60.367302,6.8327637
8722,0,-21.20662,60.320896,6.8349905
8326,0,-21.222412,60.352077,6.833591
7197,0,-21.222357,60.348087,6.8331165
13102,0,-21.218962,60.35715,6.8354845
1030,0,-21.221193,60.362865,6.832947
12840,0,-21.215982,60.354332,6.835195
1164,0,-21.220604,60.36122,6.8335557
169,0,-21.207067,60.322605,6.8345637
11583,0,-21.217405,60.33803,6.837656
13227,0,-21.217863,60.341335,6.834
8405,0,-21.219248,60.34619,6.833448
3030,0,-21.220726,60.359528,6.8358793
6752,0,-21.21996,60.347282,6.8337464
9188,0,-21.207573,60.33891,6.8344774
12657,0,-21.216568,60.338837,6.8339868
6886,0,-21.21776,60.360054,6.831833
11662,0,-21.221767,60.365936,6.833799
11266,0,-21.220255,60.363113,6.834034
7931,0,-21.208406,60.324112,6.835195
11400,0,-21.215946,60.33259,6.8359895
11004,0,-21.217793,60.3416,6.832351
9613,0,-21.207558,60.339233,6.8344502
12049,0,-21.221846,60.362602,6.8376603
6753,1,-21.21676,60.35278,6.835138
6965,0,-21.222815,60.353493,6.8328185
12178,1,-21.217367,60.33825,6.835944
9139,0,-21.21786,60.339733,6.834177
13519,0,-21.21989,60.36124,6.836063
12262,0,-21.221674,60.365124,6.8351607
586,0,-21.220776,60.362434,6.8326707
6491,0,-21.21913,60.343174,6.833251
8173,0,-21.20646,60.317486,6.834292
7877,1,-21.206314,60.32081,6.8344154
7178,0,-21.222065,60.347157,6.8342404
9614,0,-21.20719,60.337025,6.836192
13083,0,-21.214827,60.349983,6.8344107
9352,0,-21.205793,60.323124,6.8361464
12821,0,-21.219515,60.35976,6.834143
11430,0,-21.219097,60.34108,6.8344564
799,0,-21.222498,60.366047,6.832282
403,0,-21.221224,60.36285,6.8331594
6704,0,-21.216064,60.340107,6.833504
11084,0,-21.217686,60.3385,6.8325977
9035,0,-21.21912,60.340225,6.8346715
9565,0,-21.20592,60.316704,6.834017
2269,0,-21.20855,60.333298,6.8348546
8174,0,-21.206348,60.320858,6.8344398
7912,0,-21.219618,60.3384,6.83654
6783,0,-21.215876,60.33645,6.8373175
6387,0,-21.219862,60.34781,6.8329206
616,0,-21.21793,60.355602,6.8343244
12030,0,-21.218012,60.35864,6.8342667
354,0,-21.215899,60.3514,6.834723
3090,0,-21.218607,60.357765,6.833821
10377,0,-21.204199,60.30855,6.8369813
8986,0,-21.221157,60.34524,6.83643
1091,0,-21.221092,60.362778,6.8328223
9769,0,-21.220354,60.352,6.8337574
829,0,-21.222914,60.366993,6.832066
6734,0,-21.219994,60.347355,6.833742
1562,0,-21.206013,60.320496,6.834553
567,0,-21.22066,60.362038,6.832867
3428,0,-21.20781,60.325836,6.8356733
8204,0,-21.206179,60.320454,6.834537
7808,0,-21.219744,60.33959,6.835213
8937,0,-21.206133,60.31297,6.8376484
6551,0,-21.219887,60.348682,6.829386
780,0,-21.223127,60.36666,6.832956
6289,0,-21.221119,60.36673,6.83205
8329,0,-21.222157,60.351357,6.8338666
12709,0,-21.222221,60.349335,6.8342457
10407,0,-21.20778,60.33709,6.836658
12843,0,-21.216284,60.35553,6.8341837
7759,0,-21.223001,60.36879,6.8336353
7893,0,-21.220556,60.34826,6.833936
6764,0,-21.215517,60.337097,6.8357787
6805,1,-21.221926,60.367744,6.832068
8804,0,-21.205194,60.31167,6.8358827
597,0,-21.220016,60.360657,6.833067
8408,0,-21.219185,60.346134,6.8333755
1246,0,-21.22068,60.36196,6.832839
10620,0,-21.20507,60.312557,6.836879
13056,0,-21.213346,60.330097,6.837039
11665,0,-21.221903,60.365883,6.8342
9363,0,-21.20594,60.324184,6.836025
11007,0,-21.217085,60.33677,6.8340273
7972,0,-21.220882,60.339996,6.8378263
12486,0,-21.22025,60.36118,6.8335466
810,0,-21.222672,60.366276,6.8323617
414,0,-21.221094,60.36294,6.8327518
8621,0,-21.207842,60.317383,6.83673
8359,0,-21.21984,60.338696,6.835293
1459,0,-21.222853,60.35834,6.831545
10833,0,-21.222494,60.36008,6.83774
12873,0,-21.221748,60.362965,6.8350534
6706,0,-21.215944,60.335968,6.8327827
12611,0,-21.223063,60.367455,6.8350334
11482,0,-21.22035,60.362404,6.834114
10225,0,-21.205523,60.31493,6.8355308
627,0,-21.216936,60.35331,6.8348155
8438,0,-21.218544,60.34419,6.8342247
13348,0,-21.217941,60.35874,6.834222
7181,0,-21.223616,60.369244,6.8347917
13086,0,-21.214842,60.34966,6.835107
12690,0,-21.221657,60.348083,6.83449
1014,0,-21.22097,60.363167,6.832093
5790,0,-21.2215,60.35242,6.8353925
12824,0,-21.219242,60.358578,6.8351545
8439,1,-21.205347,60.316757,6.8369837
10042,0,-21.205875,60.316093,6.8334804
12082,0,-21.222069,60.36545,6.8362827
3142,0,-21.220173,60.360138,6.8338566
9780,0,-21.22107,60.354046,6.8334293
840,0,-21.222906,60.36683,6.8322425
11820,0,-21.222595,60.366924,6.8332686
2880,0,-21.218468,60.353695,6.8343515
10825,0,-21.213829,60.34487,6.836772
494,0,-21.22076,60.362034,6.8330836
6736,0,-21.219995,60.34735,6.83375
13037,0,-21.224323,60.370007,6.8328037
965,0,-21.219036,60.3591,6.832543
13552,0,-21.221613,60.365776,6.834235
6390,0,-21.220049,60.3486,6.83242
619,0,-21.21758,60.354675,6.8346434
9597,0,-21.20825,60.338303,6.836544
12033,0,-21.223085,60.36748,6.8353744
8206,0,-21.206139,60.32038,6.834533
8340,0,-21.21286,60.328773,6.8372307
10380,0,-21.204777,60.309505,6.8368273
13116,0,-21.217186,60.35642,6.834877
12854,0,-21.219238,60.35833,6.835982
8989,0,-21.220982,60.34494,6.8366103
11463,0,-21.219585,60.35792,6.8359427
13503,0,-21.216276,60.35458,6.8350725
11597,0,-21.21686,60.33753,6.8375053
832,0,-21.222961,60.367203,6.83193
436,0,-21.220873,60.36199,6.833275
6737,0,-21.219994,60.347343,6.8337507
8815,0,-21.218857,60.3377,6.8355365
10855,0,-21.212929,60.34223,6.836258
9598,0,-21.20815,60.338146,6.8365784
8207,0,-21.206121,60.32033,6.834546
7811,0,-21.204748,60.308647,6.8377843
7945,0,-21.207638,60.32158,6.8364425
6816,0,-21.221712,60.36739,6.83126
6420,0,-21.219606,60.34672,6.83362
12459,0,-21.221298,60.363163,6.833684
8766,0,-21.220093,60.3402,6.83599
6683,1,-21.220728,60.361637,6.8343296
213,0,-21.208504,60.323044,6.8364944
466,0,-21.222261,60.36337,6.8348246
6371,0,-21.22028,60.349537,6.8318377
13009,0,-21.221836,60.36345,6.834859
600,0,-21.219866,60.360397,6.8330183
12276,0,-21.221106,60.36168,6.8356075
10885,0,-21.212107,60.33984,6.835725
11019,0,-21.211,60.323723,6.8350196
10623,0,-21.205149,60.313133,6.8368826
9366,0,-21.205914,60.324078,6.836107
8970,0,-21.206047,60.318035,6.8337507
12143,1,-21.218729,60.357685,6.837083
679,0,-21.205976,60.32123,6.8354692
813,0,-21.222775,60.36675,6.832047
6718,0,-21.217138,60.342194,6.8334374
8362,0,-21.219753,60.339264,6.835362
10836,0,-21.206894,60.329155,6.8390627
6971,0,-21.222576,60.352734,6.8331757
12876,0,-21.219912,60.361267,6.834975
8188,0,-21.2063,60.31705,6.8338156
10228,0,-21.204733,60.31024,6.83583
6797,0,-21.222067,60.365463,6.8322806
1026,0,-21.221228,60.36299,6.8328686
630,0,-21.216799,60.353226,6.834594
12955,0,-21.218565,60.35839,6.8337536
11049,0,-21.219015,60.342438,6.832267
7184,0,-21.222103,60.35096,6.8342023
13089,0,-21.218323,60.35485,6.8368897
10787,0,-21.214535,60.331955,6.834329
6922,0,-21.22255,60.348255,6.832572
13564,1,-21.218956,60.356606,6.83658
9000,0,-21.222885,60.36727,6.834907
11436,0,-21.219168,60.341812,6.8343816
4140,0,-21.207674,60.33246,6.834804
2234,0,-21.2099,60.337456,6.8352475
7743,0,-21.220356,60.340443,6.8354483
9783,0,-21.221413,60.355442,6.832662
8654,0,-21.204739,60.314014,6.836841
843,0,-21.222967,60.367085,6.8320813
447,0,-21.220978,60.363277,6.8320117
6352,0,-21.218243,60.347225,6.8300366
581,0,-21.220936,60.363033,6.832327
6486,0,-21.218914,60.348145,6.8304543
13168,0,-21.218878,60.357788,6.836799
12560,1,-21.22205,60.36411,6.8367233
10866,0,-21.212627,60.341328,6.836047
12906,0,-21.21988,60.358635,6.8361053
13040,0,-21.218927,60.357082,6.8360596
11515,0,-21.21821,60.336014,6.8362617
10258,0,-21.205755,60.317524,6.83699
794,0,-21.22261,60.36668,6.831796
8343,0,-21.205143,60.315395,6.8366814
11079,0,-21.218456,60.342583,6.830926
13119,0,-21.215595,60.33672,6.8343563
6952,0,-21.222717,60.350716,6.8327136
6690,0,-21.215542,60.33798,6.834816
11466,0,-21.219894,60.359615,6.835097
9080,0,-21.217775,60.34037,6.833258
6819,1,-21.221773,60.367813,6.831149
9551,0,-21.20523,60.313797,6.836121
8422,0,-21.21861,60.34504,6.833376
1522,0,-21.223272,60.3638,6.8308816
12936,0,-21.221071,60.363365,6.835748
13070,0,-21.218136,60.356956,6.837038
6903,0,-21.222889,60.353535,6.8329363
11679,0,-21.222834,60.36747,6.8339596
11021,0,-21.217718,60.337753,6.8334513
12066,0,-21.220964,60.348015,6.835112
9031,0,-21.219421,60.34097,6.834271
9764,0,-21.222342,60.354015,6.8355713
13149,0,-21.219404,60.35943,6.834398
6982,0,-21.222849,60.353622,6.832745
12887,0,-21.215933,60.353344,6.8359895
478,0,-21.220942,60.36331,6.832038
12195,1,-21.216476,60.351772,6.8370996
1211,0,-21.22099,60.362434,6.833114
13021,0,-21.22229,60.36459,6.8358326
216,0,-21.20893,60.323994,6.836698
11496,0,-21.215412,60.334,6.8357964
12675,0,-21.21797,60.356552,6.8344784
4468,0,-21.219858,60.35525,6.834517
944,1,-21.222837,60.36103,6.836029
10888,0,-21.212046,60.339653,6.8356547
3077,0,-21.217966,60.35621,6.833671
1290,0,-21.221212,60.363373,6.832523
7195,0,-21.222551,60.35229,6.8336453
8973,0,-21.205902,60.31617,6.835809
11447,0,-21.216131,60.335693,6.8357806
7978,0,-21.208008,60.32339,6.8351526
682,0,-21.207018,60.3334,6.836051
6983,0,-21.222906,60.353798,6.8326654
816,0,-21.22285,60.366985,6.8319387
420,0,-21.221151,60.363304,6.8324556
12096,0,-21.22209,60.365383,6.8359485
10705,0,-21.21828,60.339645,6.834019
2894,0,-21.221727,60.348644,6.8347507
10839,0,-21.213411,60.343616,6.8365417
9844,0,-21.222563,60.35626,6.835556
12917,0,-21.21991,60.3593,6.8355703
9186,0,-21.2076,60.338863,6.834495
8453,0,-21.216986,60.33222,6.8367896
8057,0,-21.208178,60.33957,6.834878
13566,0,-21.221176,60.36148,6.8357725
8191,0,-21.206142,60.316425,6.8339972
7795,0,-21.219707,60.338554,6.835329
13304,0,-21.220047,60.361008,6.8359594
895,0,-21.222813,60.366364,6.8326154
6800,0,-21.219584,60.346676,6.8336253
6404,0,-21.219753,60.347424,6.83313
12309,0,-21.217714,60.356834,6.8343015
10269,0,-21.206385,60.316364,6.8363476
11052,0,-21.213068,60.330193,6.833658
13567,1,-21.219057,60.35696,6.836312
13171,1,-21.218412,60.35378,6.8374343
12176,1,-21.219215,60.35972,6.835646
8008,0,-21.208353,60.32419,6.834993
8445,1,-21.211372,60.324158,6.8365803
2237,0,-21.209951,60.337624,6.8353276
1108,0,-21.22096,60.362278,6.833124
712,0,-21.206814,60.33283,6.8362823
13517,0,-21.219578,60.35765,6.836186
13255,0,-21.220013,60.364094,6.8335567
846,0,-21.222982,60.367157,6.832025
6751,0,-21.215553,60.33763,6.835236
11131,0,-21.205145,60.315323,6.8361425
10869,0,-21.21254,60.341084,6.8360167
12909,0,-21.220205,60.36004,6.835325
11003,0,-21.216896,60.336773,6.8340716
9478,0,-21.207499,60.33835,6.8345685
6484,1,-21.219053,60.34344,6.833359
9612,0,-21.207277,60.33708,6.8363357
11256,0,-21.204117,60.30777,6.837952
1321,0,-21.220968,60.362743,6.8325906
6830,0,-21.218378,60.33949,6.833941
12473,0,-21.220415,60.360893,6.833678
797,0,-21.22254,60.366325,6.832051
401,0,-21.219635,60.35852,6.834662
13122,0,-21.218176,60.356007,6.8379726
9691,0,-21.218489,60.342327,6.8349476
2267,0,-21.20948,60.335438,6.83555
13547,0,-21.216276,60.3551,6.835204
480,0,-21.220901,60.362957,6.832347
6385,0,-21.219816,60.347572,6.8330946
6781,0,-21.21572,60.33605,6.8374324
8425,0,-21.21857,60.34496,6.833386
614,0,-21.218195,60.35639,6.8339963
6822,1,-21.219286,60.34636,6.8333216
1525,0,-21.22316,60.36294,6.831068
10899,0,-21.206089,60.327274,6.8364124
12939,0,-21.22132,60.364677,6.834838
11033,0,-21.217752,60.337227,6.834103
10637,0,-21.206083,60.31501,6.835864
13073,0,-21.214708,60.351543,6.8358335
12677,0,-21.222803,60.365772,6.8346186
3475,0,-21.207092,60.323074,6.834792
9380,0,-21.20599,60.32492,6.836033
8251,0,-21.20584,60.319836,6.834506
10291,0,-21.206306,60.320282,6.835013
10425,0,-21.20512,60.310406,6.836751
4124,0,-21.208267,60.330837,6.8349905
8900,0,-21.20568,60.313953,6.836443
1089,0,-21.221123,60.36303,6.832609
693,0,-21.208143,60.33604,6.8354564
9034,0,-21.219208,60.34045,6.8345695
827,0,-21.222864,60.366753,6.832233
2867,0,-21.211155,60.325066,6.8347974
8376,0,-21.204931,60.309155,6.8379865
13152,0,-21.219349,60.359196,6.8345156
1476,0,-21.208254,60.3309,6.835184
10850,0,-21.206127,60.32902,6.836849
6985,0,-21.223072,60.35425,6.832502
481,0,-21.220879,60.362793,6.8324876
219,0,-21.209225,60.324696,6.836902
10504,0,-21.207697,60.336594,6.836793
11237,0,-21.219528,60.36051,6.834017
8202,0,-21.2062,60.320488,6.834543
6811,0,-21.221758,60.36679,6.831574
8851,0,-21.204794,60.3111,6.8357263
8455,0,-21.212347,60.33176,6.8349895
3080,0,-21.218346,60.35734,6.8332005
8985,0,-21.221193,60.34524,6.8363853
13365,0,-21.217852,60.35841,6.8347096
12969,0,-21.218895,60.359844,6.834672
7198,0,-21.222471,60.348465,6.832967
12707,0,-21.222263,60.349567,6.8341002
12841,0,-21.21609,60.35476,6.83487
11450,0,-21.216244,60.336216,6.835639
10321,0,-21.206528,60.319427,6.836494
8668,0,-21.204727,60.312958,6.8369527
8406,0,-21.219217,60.34615,6.833427
10842,0,-21.213314,60.34331,6.836501
1506,0,-21.210451,60.3368,6.8360405
1244,0,-21.220667,60.36182,6.832985
511,0,-21.220999,60.363434,6.832001
6753,0,-21.21996,60.347282,6.833747
12658,0,-21.21671,60.339314,6.8337502
13054,0,-21.217564,60.341354,6.8332624
115,0,-21.20731,60.32396,6.83629
11529,0,-21.222836,60.36549,6.8343744
11663,0,-21.22183,60.365936,6.8339663
7798,0,-21.219757,60.339542,6.835343
10272,0,-21.206783,60.31993,6.8364673
6407,0,-21.219913,60.348167,6.832626
12312,0,-21.217607,60.357285,6.8348546
11055,0,-21.205713,60.31634,6.833855
1323,0,-21.221104,60.363342,6.8321886
7624,0,-21.2061,60.312847,6.8370967
13570,1,-21.216497,60.353714,6.8371468
1457,0,-21.206884,60.32411,6.836054
6966,0,-21.222696,60.353165,6.8329363
12871,0,-21.22011,60.34433,6.8354635
462,0,-21.222202,60.363308,6.8347487
12179,1,-21.217312,60.338036,6.8360753
8011,0,-21.208286,60.32394,6.8351197
715,0,-21.206541,60.332325,6.8362584
10485,0,-21.208092,60.33882,6.835056
849,0,-21.222954,60.366974,6.8321714
12263,0,-21.221003,60.36476,6.834131
8436,0,-21.218504,60.3443,6.8340073
13084,0,-21.214794,60.349834,6.834656
6487,1,-21.218924,60.346073,6.8297772
9615,0,-21.207159,60.33702,6.836123
6437,0,-21.219658,60.34681,6.8336315
6967,0,-21.222628,60.352947,6.8330355
3140,0,-21.220163,60.360138,6.8338294
10823,0,-21.213905,60.345036,6.8368163
9694,0,-21.218487,60.342842,6.8346815
3527,0,-21.206253,60.326954,6.834671
8303,0,-21.209656,60.327442,6.8340845
492,0,-21.222847,60.36446,6.8348556
8437,0,-21.218565,60.344345,6.834092
1141,0,-21.221132,60.363285,6.832455
6650,0,-21.216421,60.341576,6.8325734
1275,0,-21.221016,60.362846,6.8326845
12159,0,-21.2194,60.358566,6.8343167
6784,0,-21.215954,60.336655,6.83725
6388,0,-21.219906,60.348022,6.832769
617,0,-21.217798,60.355255,6.8344398
12031,0,-21.223354,60.3684,6.834788
10902,0,-21.206093,60.327198,6.8363924
7858,0,-21.206476,60.320248,6.8354273
1354,0,-21.220903,60.36258,6.8327274
7992,0,-21.20803,60.32324,6.8353825
6863,0,-21.216677,60.339718,6.8318157
1092,0,-21.22117,60.363125,6.832592
830,0,-21.222942,60.367138,6.8319635
6735,0,-21.219995,60.347355,6.8337445
11115,0,-21.205257,60.31281,6.8362217
4215,0,-21.2048,60.310753,6.836411
9200,0,-21.205608,60.309772,6.8375998
7809,0,-21.219776,60.339672,6.8350973
10245,0,-21.22265,60.34871,6.8324
6814,0,-21.22169,60.367115,6.8313746
6418,0,-21.219612,60.346756,6.8335905
12323,0,-21.222061,60.367264,6.8341665
647,0,-21.208374,60.33115,6.834968
6552,0,-21.219875,60.35042,6.829932
11328,0,-21.21776,60.336002,6.835247
12061,0,-21.22049,60.343914,6.8361936
12972,0,-21.218668,60.35881,6.835171
11066,0,-21.220663,60.361904,6.8338866
7201,0,-21.222786,60.352802,6.833574
13106,0,-21.218529,60.356236,6.836852
9279,0,-21.209593,60.32299,6.833985
12190,1,-21.21863,60.3568,6.8366666
11453,0,-21.216373,60.336746,6.835527
8022,0,-21.209785,60.341858,6.835226
2251,0,-21.210041,60.335587,6.8366046
8671,0,-21.204548,60.31266,6.8368735
6765,0,-21.215464,60.33679,6.836019
6806,1,-21.220478,60.349922,6.8318276
464,0,-21.222212,60.36332,6.834769
8409,0,-21.219172,60.34618,6.833296
12140,0,-21.216927,60.336246,6.837209
13185,0,-21.219313,60.358284,6.836374
10883,0,-21.212149,60.33996,6.8357615
12923,0,-21.219162,60.356785,6.8365626
1247,0,-21.220755,60.36226,6.8326716
118,0,-21.20815,60.33471,6.8369093
9626,0,-21.221176,60.341858,6.8370233
11666,0,-21.221931,60.36587,6.834293
8235,0,-21.206089,60.320404,6.8343925
677,0,-21.205858,60.32079,6.8354254
12487,0,-21.220264,60.361294,6.833539
8622,0,-21.20775,60.317272,6.8365626
7627,0,-21.206001,60.312473,6.837343
11137,1,-21.217402,60.339787,6.833492
13136,0,-21.218933,60.35694,6.8354807
1460,0,-21.222834,60.358307,6.8315606
6969,0,-21.222406,60.349068,6.832752
12141,0,-21.222126,60.364582,6.834743
465,0,-21.222244,60.363342,6.8348103
12874,0,-21.22021,60.34481,6.835126
8052,0,-21.208515,60.32456,6.8349147
6795,0,-21.220863,60.348206,6.83171
8439,0,-21.217623,60.336437,6.8353405
1539,0,-21.20872,60.332188,6.8348694
7881,1,-21.220592,60.348362,6.8338904
12953,0,-21.215889,60.35172,6.835464
544,0,-21.220736,60.362274,6.832763
6449,0,-21.221113,60.369225,6.8292155
7182,0,-21.223581,60.369236,6.834733
13087,0,-21.214832,60.34949,6.8353195
12691,0,-21.222382,60.34971,6.834214
1015,0,-21.221073,60.363552,6.831879
5791,0,-21.221548,60.352524,6.835351
4796,0,-21.215332,60.350536,6.83485
11434,0,-21.219212,60.34187,6.834241
10305,0,-21.20541,60.313545,6.8356595
8440,1,-21.205368,60.31679,6.8369985
4138,0,-21.207754,60.332645,6.8348436
10043,0,-21.20767,60.339222,6.8339458
12083,0,-21.22201,60.36453,6.836201
3143,0,-21.22019,60.360184,6.83385
2881,0,-21.218714,60.35396,6.834542
13166,0,-21.218872,60.358147,6.8365774
757,0,-21.218735,60.357967,6.833361
12171,0,-21.218119,60.343033,6.834623
495,0,-21.22072,60.36185,6.8332043
11513,0,-21.2209,60.363117,6.8344073
10518,0,-21.206604,60.31533,6.8363676
6787,0,-21.217556,60.35371,6.836902
6391,0,-21.220112,60.348892,6.8322144
10256,0,-21.205683,60.317467,6.8369017
3094,0,-21.21871,60.35747,6.8338265
10905,0,-21.206083,60.32708,6.8363595
7911,1,-21.20614,60.319347,6.835737
13117,0,-21.217255,60.356762,6.834732
5821,0,-21.22337,60.366276,6.8349433
8257,0,-21.205841,60.319847,6.8344975
13504,0,-21.216253,60.35355,6.8348227
1095,0,-21.221342,60.36386,6.832121
9078,0,-21.219645,60.362232,6.8333974
8816,0,-21.218884,60.337757,6.8353806
10856,0,-21.212902,60.34214,6.83623
9465,0,-21.205645,60.323,6.836456
525,0,-21.220705,60.36196,6.833056
7812,0,-21.2048,60.308674,6.837749
6683,0,-21.215897,60.33939,6.833958
12588,0,-21.218353,60.358257,6.833892
6817,0,-21.221724,60.36754,6.831208
6421,0,-21.219597,60.34673,6.833591
10286,0,-21.20664,60.3178,6.835365
9678,0,-21.21882,60.341553,6.8348827
8287,0,-21.206188,60.320232,6.83481
7891,0,-21.22058,60.34831,6.833927
12193,1,-21.221163,60.36184,6.836008
8421,0,-21.218695,60.345245,6.833329
13534,0,-21.219614,60.357723,6.83481
12842,1,-21.218765,60.357574,6.8373737
10499,0,-21.205795,60.31393,6.8361707
863,0,-21.22195,60.357384,6.8331127
12143,0,-21.222227,60.364822,6.834471
11148,0,-21.206942,60.316944,6.834998
5377,0,-21.207657,60.31449,6.836843
10886,0,-21.212101,60.33983,6.8356967
942,0,-21.222992,60.367138,6.832105
6847,0,-21.21701,60.34248,6.832803
6451,0,-21.21952,60.346367,6.8338513
7976,0,-21.206657,60.312813,6.8368964
7580,0,-21.206047,60.312588,6.83626
12094,0,-21.216213,60.352863,6.83755
418,0,-21.22122,60.36373,6.83214
13139,0,-21.21936,60.35882,6.8344846
10837,0,-21.213467,60.343754,6.836584
11748,0,-21.224009,60.37015,6.834425
943,1,-21.222977,60.36142,6.83589
8451,0,-21.217018,60.332653,6.8368177
13564,0,-21.221548,60.365067,6.8353863
893,0,-21.222904,60.366558,6.832591
6798,0,-21.217358,60.339542,6.8343496
6402,0,-21.219706,60.347176,6.833318
1542,0,-21.208384,60.33138,6.83502
10916,0,-21.206804,60.326393,6.8383255
13352,0,-21.218,60.359093,6.834291
12956,0,-21.218597,60.358475,6.833826
7922,1,-21.220387,60.340126,6.836141
7185,0,-21.222076,60.350998,6.8340936
11050,0,-21.219,60.34233,6.8324094
12694,0,-21.222368,60.349667,6.8342414
8268,0,-21.205883,60.31994,6.83448
10704,0,-21.218393,60.339966,6.833975
10308,0,-21.205427,60.31343,6.836043
1368,0,-21.219936,60.360615,6.8329124
8309,1,-21.206099,60.32035,6.834476
7872,0,-21.220642,60.348488,6.833854
12782,0,-21.220755,60.345165,6.835876
1106,0,-21.220984,60.36223,6.833218
844,0,-21.222992,60.367195,6.832001
6749,0,-21.219976,60.347317,6.833743
11129,0,-21.204885,60.314655,6.835958
13565,0,-21.221462,60.36466,6.8356133
6269,0,-21.220148,60.365295,6.83204
12174,0,-21.219307,60.360153,6.8354154
498,0,-21.222836,60.363636,6.8357778
6403,0,-21.21968,60.347164,6.8332744
11516,0,-21.218744,60.336903,6.8360267
11254,0,-21.223152,60.368183,6.833302
10259,0,-21.205805,60.317604,6.8370085
9130,0,-21.20885,60.341118,6.8350563
6828,0,-21.217333,60.34261,6.833376
7873,0,-21.207525,60.322376,6.835268
577,0,-21.220976,60.363224,6.832198
6482,0,-21.218943,60.346443,6.8297987
11517,1,-21.2088,60.33918,6.8352237
711,0,-21.206926,60.33307,6.8362484
9689,0,-21.218456,60.3419,6.835108
4567,0,-21.221737,60.362312,6.835149
1136,0,-21.220976,60.362324,6.833235
3176,0,-21.220015,60.359787,6.8339243
7690,0,-21.204842,60.30949,6.8376656
8423,0,-21.2186,60.345043,6.833357
13199,0,-21.219622,60.36082,6.8352065
12204,0,-21.217934,60.342834,6.83445
528,0,-21.220675,60.361748,6.833244
11680,0,-21.222942,60.367752,6.833793
11284,0,-21.208408,60.338432,6.83506
12329,0,-21.221455,60.366287,6.83419
7903,0,-21.206032,60.318478,6.8364944
9681,0,-21.221016,60.344967,6.8361893
479,0,-21.22092,60.363106,6.8322163
11151,0,-21.206524,60.315598,6.8352394
10889,0,-21.212008,60.33954,6.835648
3078,0,-21.218071,60.35649,6.8335705
1553,0,-21.20756,60.329426,6.834851
12967,0,-21.219082,60.360603,6.834274
558,0,-21.220957,60.363132,6.83226
1291,0,-21.22113,60.363033,6.8327312
4810,0,-21.209335,60.3383,6.8354654
945,0,-21.223112,60.364254,6.835716
10319,0,-21.206366,60.319088,6.8365307
6850,0,-21.217997,60.357414,6.8331976
683,0,-21.207096,60.33355,6.836045
2761,0,-21.223938,60.369553,6.831345
10706,0,-21.218197,60.339375,6.834078
13180,0,-21.218903,60.356396,6.837057
8320,0,-21.211521,60.33003,6.83519
509,0,-21.220896,60.362904,6.8323903
946,1,-21.22197,60.36209,6.8329167
8454,0,-21.21697,60.33203,6.8367906
11923,0,-21.220257,60.362274,6.834052
13567,0,-21.216305,60.353294,6.837351
12834,0,-21.218634,60.355927,6.8371925
7796,0,-21.219706,60.338806,6.8353486
6801,0,-21.218756,60.35721,6.8346257
6405,0,-21.219826,60.347683,6.8329897
11577,0,-21.218285,60.340714,6.8361225
